N,Q_target,seed_id,Q_initial,Q_boundary,Q_boundary_abs_error,steps,final_delta_E,converged,alpha_c,kappa,lambda_pot,V,init_mode,E,E_cov,E_curv,E_pot,E_cov_weighted,E_curv_weighted,E_pot_weighted,rho_max,rho_mean,rho_std,num_peaks,geometry,phi_min,phi_mean,peak_coords,peak_vals,peak_dists,centers
24,6,2,6.000000171583656,6.000000171583656,1.7158365572811363e-07,9000,0.239703629598079,False,1.0,0.2,5.0,1.0,mixed,17.739471185296317,5.758106453868095e-06,88.69679260253906,2.138133640983142e-05,5.758106453868095e-06,17.739358520507814,0.0001069066820491571,1.1298071146011353,0.0021387168671935797,0.02683095820248127,3,triangular/three-core,0.99964439868927,0.9999988675117493,"[(11, 11, 11), (14, 10, 11), (10, 14, 11), (8, 10, 11), (14, 14, 11), (11, 7, 11), (7, 13, 11), (17, 11, 11)]","[1.1298071146011353, 0.2979801595211029, 0.28280726075172424, 0.15602119266986847, 0.07239490747451782, 0.06976161152124405, 0.047202546149492264, 0.0338250994682312]","[3.1622776601683795, 3.1622776601683795, 3.1622776601683795, 4.242640687119285, 4.0, 4.47213595499958, 6.0, 5.656854249492381, 6.0, 4.0, 4.242640687119285, 7.615773105863909, 3.1622776601683795, 4.47213595499958, 4.0, 7.0710678118654755, 3.1622776601683795, 7.615773105863909, 7.211102550927978, 4.242640687119285, 3.1622776601683795, 9.055385138137417, 7.615773105863909, 7.0710678118654755, 4.242640687119285, 7.211102550927978, 7.211102550927978, 10.198039027185569]","[(-0.375, -0.01658968047915029, 0.0265999506786706), (-0.22499999999999998, 0.020991715133806845, 0.054605305829422815), (-0.07499999999999998, -0.007853815304351, -0.047031225057134654), (0.07499999999999998, 0.023476039742330534, 0.04685142882597953), (0.22500000000000003, -0.04060286563082732, 0.062181119295034656), (0.375, -0.06114191592332345, -0.0364011134784892)]"
24,7,3,7.000000280623534,7.000000280623534,2.80623534187896e-07,9000,0.3226106348280169,False,1.0,0.2,5.0,1.0,mixed,21.35561592610393,2.1645148081006482e-05,106.77593994140625,8.125853491947055e-05,2.1645148081006482e-05,21.35518798828125,0.00040629267459735274,1.3325036764144897,0.0025746538303792477,0.02741578035056591,3,triangular/three-core,0.9989789128303528,0.9999976754188538,"[(10, 10, 11), (14, 11, 11), (11, 14, 11), (13, 8, 11), (8, 13, 11), (7, 9, 11), (15, 14, 11), (10, 6, 11)]","[1.3325036764144897, 0.7297199368476868, 0.7230920195579529, 0.16674737632274628, 0.12569214403629303, 0.083362877368927, 0.07120690494775772, 0.0540543794631958]","[4.123105625617661, 4.123105625617661, 3.605551275463989, 3.605551275463989, 3.1622776601683795, 6.4031242374328485, 4.0, 4.242640687119285, 3.1622776601683795, 6.324555320336759, 7.280109889280518, 3.1622776601683795, 6.4031242374328485, 6.324555320336759, 3.1622776601683795, 6.4031242374328485, 4.0, 8.06225774829855, 7.0710678118654755, 6.082762530298219, 6.324555320336759, 3.605551275463989, 4.123105625617661, 7.0710678118654755, 7.280109889280518, 9.433981132056603, 4.242640687119285, 9.433981132056603]","[(0.06217733198352177, 0.08849299121269011, 0.005975081160645256), (-0.029262017889601175, 0.44972243449351273, -0.1632888697134143), (-0.06857465029980128, 0.2779353157696567, 0.07979066883021856), (-0.17437688310519753, 0.2764607571509453, -0.07869240348860654), (-0.08900009732181992, -0.029596551399704206, -0.22956670590354963), (-0.12642285245696333, 0.1330855656300235, -0.050886371057572176), (0.1472618377016073, -0.19284203757977217, -0.0010059954707418034)]"
24,8,7,8.000000328211991,8.000000328211991,3.282119909187031e-07,9000,0.46879938282945943,False,1.0,0.2,5.0,1.0,mixed,26.90261625747371,0.00018922249728348106,134.49493408203125,0.0006880437140353024,0.00018922249728348106,26.89898681640625,0.003440218570176512,1.0093401670455933,0.00324303493835032,0.03088831901550293,6,6-core/extended,0.9967344999313354,0.9999926686286926,"[(10, 10, 11), (13, 9, 11), (10, 14, 11), (14, 12, 11), (7, 11, 11), (13, 15, 11), (9, 7, 11), (17, 11, 11)]","[1.0093401670455933, 0.9580604434013367, 0.6280385851860046, 0.5940179228782654, 0.1989913135766983, 0.16757553815841675, 0.127725288271904, 0.08687760680913925]","[3.1622776601683795, 4.0, 4.47213595499958, 3.1622776601683795, 5.830951894845301, 3.1622776601683795, 7.0710678118654755, 5.830951894845301, 3.1622776601683795, 6.324555320336759, 6.0, 4.47213595499958, 4.47213595499958, 4.47213595499958, 4.242640687119285, 3.1622776601683795, 7.0710678118654755, 7.615773105863909, 7.0710678118654755, 3.1622776601683795, 7.0710678118654755, 3.1622776601683795, 7.211102550927978, 4.47213595499958, 10.0, 8.94427190999916, 5.656854249492381, 8.94427190999916]","[(0.054353454009494775, 0.29543510263938433, -0.07163038013889145), (0.11193911255888643, -0.17983104253456125, 0.24949526676141198), (0.09058965486021192, 0.07068194048104981, -0.19715462996649996), (-0.1782700736268785, 0.28614468674708693, 0.04367878620742281), (0.04324264868961332, -0.17911222009608543, 0.014816266424506742), (0.09684978413839192, -0.1498097798314405, 0.039317981583744346), (-0.11017596274826572, 0.07082580512980038, 0.036374587658218376), (0.08928684527393309, 0.540601659185355, 0.05089033968319534)]"
24,9,7,9.000000350099478,9.000000350099478,3.5009947829678367e-07,9000,0.5557289623058708,False,1.0,0.2,5.0,1.0,mixed,33.62972245981764,2.8117383408243768e-05,168.14584350585938,0.00010512825247133151,2.8117383408243768e-05,33.62916870117188,0.0005256412623566575,0.9593961834907532,0.004054452758282423,0.03493434935808182,6,6-core/extended,0.9989450573921204,0.999995231628418,"[(10, 9, 11), (14, 10, 11), (10, 14, 11), (13, 13, 11), (7, 11, 11), (13, 7, 11), (17, 11, 11), (11, 17, 11)]","[0.9593961834907532, 0.8293609619140625, 0.8198472857475281, 0.5419607758522034, 0.30466869473457336, 0.1740574687719345, 0.13297666609287262, 0.13131071627140045]","[4.123105625617661, 5.0, 5.0, 3.605551275463989, 3.605551275463989, 7.280109889280518, 8.06225774829855, 5.656854249492381, 3.1622776601683795, 7.0710678118654755, 3.1622776601683795, 3.1622776601683795, 7.615773105863909, 3.1622776601683795, 4.242640687119285, 7.615773105863909, 7.615773105863909, 3.1622776601683795, 6.324555320336759, 6.0, 4.47213595499958, 4.47213595499958, 7.211102550927978, 10.0, 7.211102550927978, 5.656854249492381, 10.198039027185569, 8.48528137423857]","[(-0.08437014681432722, 0.20146683889219089, 0.053785582317940235), (-0.2625754573528748, 0.14666528452782993, -0.17023228081202518), (0.04563229210101031, 0.1839207320764441, 0.06679335474799616), (-0.34197996627030885, 0.46050998066756155, -0.201175502858909), (0.10510420840732337, 0.041872963617332136, 0.14059642457543714), (-0.37103489539911083, -0.369896246026901, -0.12635945218827097), (0.27463399379677655, 0.023405132853816492, -0.11265974686961629), (-0.07259208132277113, 0.036297803588126856, 0.056875413468903846), (0.14467703525202985, -0.05284135279892765, 0.0709597058801262)]"
24,10,2,10.000000402519998,10.000000402519998,4.0251999777751735e-07,9000,0.7674206118877933,False,1.0,0.2,5.0,1.0,mixed,39.052668449996055,9.599074473953806e-06,195.26242065429688,3.494401244097389e-05,9.599074473953806e-06,39.052484130859376,0.00017472006220486946,1.1477106809616089,0.004708307795226574,0.038129810243844986,7,7-core/extended,0.9995574951171875,0.9999985694885254,"[(10, 9, 11), (10, 14, 11), (13, 13, 11), (15, 10, 11), (7, 11, 11), (13, 7, 11), (11, 17, 11), (9, 6, 11)]","[1.1477106809616089, 0.789472758769989, 0.7382084727287292, 0.670447051525116, 0.5661489367485046, 0.24255722761154175, 0.1914370208978653, 0.1491161584854126]","[5.0, 5.0, 5.0990195135927845, 3.605551275463989, 3.605551275463989, 8.06225774829855, 3.1622776601683795, 3.1622776601683795, 6.4031242374328485, 4.242640687119285, 7.615773105863909, 3.1622776601683795, 8.06225774829855, 3.605551275463989, 6.324555320336759, 6.0, 4.47213595499958, 8.06225774829855, 8.06225774829855, 3.605551275463989, 8.06225774829855, 7.211102550927978, 7.211102550927978, 7.211102550927978, 5.385164807134504, 10.198039027185569, 4.123105625617661, 11.180339887498949]","[(-0.375, 0.005093130510416325, -8.401376702770868e-06), (-0.2916666666666667, -0.02580295585150314, 0.0027295735053956046), (-0.20833333333333334, -0.0070790698607887, 0.007596107666323937), (-0.125, -0.052903886455364875, -0.0002772015047801538), (-0.041666666666666685, -0.012781239335775595, 0.05004696500143837), (0.041666666666666685, -0.009586297361344722, -0.0051287911023316255), (0.12499999999999997, 0.022428077609388763, 0.048908092533407325), (0.20833333333333334, 0.002874391051309433, -0.0023920030116966686), (0.29166666666666663, 0.027303851744007457, -0.05393396497708376), (0.375, 0.0022591711904424525, 0.07524876698629798)]"
32,1,0,1.0000000314086404,1.0000000314086404,3.140864035522384e-08,9000,8.690925239418501e-05,False,1.0,0.2,5.0,1.0,mixed,0.9216069507234181,3.3185941106239625e-07,4.6079816818237305,2.0564998521876987e-06,3.3185941106239625e-07,0.9215963363647461,1.0282499260938494e-05,0.4999988079071045,4.687486944021657e-05,0.003269206266850233,1,single-core,0.999993622303009,1.0,"[(15, 15, 15), (15, 18, 14), (14, 15, 18), (18, 14, 15), (14, 15, 12), (15, 12, 14), (12, 14, 15), (17, 17, 17)]","[0.4999988079071045, 0.0007638335227966309, 0.000763793766964227, 0.0007637341623194516, 0.0003086129727307707, 0.0003085533680859953, 0.0003085136413574219, 0.0002616445126477629]","[3.1622776601683795, 3.1622776601683795, 3.1622776601683795, 3.1622776601683795, 3.1622776601683795, 3.1622776601683795, 3.4641016151377544, 5.0990195135927845, 5.0990195135927845, 3.7416573867739413, 6.0, 5.0990195135927845, 3.7416573867739413, 5.0990195135927845, 6.0, 5.0990195135927845, 3.7416573867739413, 3.7416573867739413, 5.0990195135927845, 3.7416573867739413, 6.0, 3.7416573867739413, 3.7416573867739413, 3.7416573867739413, 6.164414002968976, 3.7416573867739413, 6.164414002968976, 6.164414002968976]","[(0.0, 0.0, 0.0)]"
32,2,3,2.000000061264624,2.000000061264624,6.126462404054678e-08,9000,0.009916723309652209,False,1.0,0.2,5.0,1.0,mixed,3.240991891164049,1.0354518053645734e-05,16.20383071899414,4.3078569433419034e-05,1.0354518053645734e-05,3.240766143798828,0.00021539284716709517,1.321135401725769,0.0001648353791097179,0.009543457999825478,1,single-core,0.9994598031044006,0.9999991655349731,"[(15, 15, 15), (14, 18, 15), (18, 14, 15), (12, 14, 15), (15, 12, 14), (18, 17, 14), (11, 17, 15), (17, 20, 15)]","[1.321135401725769, 0.00884169340133667, 0.008783161640167236, 0.0039250850677490234, 0.002315263031050563, 0.0020966529846191406, 0.0010587176075205207, 0.0008884866838343441]","[3.1622776601683795, 3.1622776601683795, 3.1622776601683795, 3.1622776601683795, 3.7416573867739413, 4.47213595499958, 5.385164807134504, 5.656854249492381, 4.47213595499958, 6.164414002968976, 4.242640687119285, 3.1622776601683795, 3.605551275463989, 6.0, 3.7416573867739413, 3.1622776601683795, 7.615773105863909, 6.082762530298219, 3.7416573867739413, 6.782329983125268, 3.1622776601683795, 7.810249675906654, 5.830951894845301, 6.48074069840786, 8.306623862918075, 7.0710678118654755, 3.3166247903554, 6.708203932499369]","[(-0.07077012558725075, -0.022801033769580585, 0.06399054063017595), (0.41331286067619033, 0.29589912173563643, 0.01737358824912785)]"
32,3,1,3.000000114082508,3.000000114082508,1.1408250788491614e-07,9000,0.027121388228624532,False,1.0,0.2,5.0,1.0,mixed,5.145293755069543,1.4328196812130045e-05,25.724903106689453,5.9761106967926025e-05,1.4328196812130045e-05,5.144980621337891,0.0002988055348396301,0.5862685441970825,0.00026168994372710586,0.007803251966834068,1,single-core,0.9994853734970093,0.9999984502792358,"[(15, 15, 15), (14, 18, 15), (18, 14, 15), (12, 14, 15), (18, 18, 15), (15, 12, 16), (11, 17, 15), (15, 21, 15)]","[0.5862685441970825, 0.03290987014770508, 0.032880622893571854, 0.015516738407313824, 0.007925729267299175, 0.006436606403440237, 0.004469593521207571, 0.0028936266899108887]","[3.1622776601683795, 3.1622776601683795, 3.1622776601683795, 4.242640687119285, 3.1622776601683795, 4.47213595499958, 6.0, 5.656854249492381, 4.47213595499958, 4.0, 6.164414002968976, 3.1622776601683795, 3.1622776601683795, 6.0, 4.0, 3.7416573867739413, 7.615773105863909, 7.615773105863909, 7.211102550927978, 3.7416573867739413, 3.1622776601683795, 7.615773105863909, 6.782329983125268, 7.0710678118654755, 4.242640687119285, 6.48074069840786, 9.055385138137417, 5.656854249492381]","[(0.29045960776602425, -0.34123571499500155, 0.1185743685069273), (0.053221013707924515, 0.3736134730411103, -0.13077392403871033), (-0.4104947575932702, -0.17170012060569992, -0.002430619574840225)]"
32,4,6,4.000000123248312,4.000000123248312,1.2324831200061226e-07,9000,0.11893696428651346,False,1.0,0.2,5.0,1.0,mixed,7.791271408952707,7.821799044904765e-06,38.95551300048828,3.219741120119579e-05,7.821799044904765e-06,7.791102600097656,0.00016098705600597896,0.8743907809257507,0.00039627935620956123,0.009866923093795776,3,triangular/three-core,0.9996757507324219,0.999998927116394,"[(15, 14, 15), (18, 15, 15), (15, 18, 15), (12, 15, 15), (14, 11, 15), (12, 19, 15), (19, 12, 15), (18, 19, 15)]","[0.8743907809257507, 0.195525661110878, 0.16831618547439575, 0.055660348385572433, 0.016430020332336426, 0.011952519416809082, 0.01185697317123413, 0.011821706779301167]","[3.1622776601683795, 4.0, 3.1622776601683795, 3.1622776601683795, 5.830951894845301, 4.47213595499958, 5.830951894845301, 4.242640687119285, 6.0, 5.656854249492381, 7.211102550927978, 3.1622776601683795, 4.0, 4.242640687119285, 7.0710678118654755, 3.1622776601683795, 7.211102550927978, 3.1622776601683795, 4.47213595499958, 4.0, 7.615773105863909, 7.211102550927978, 8.246211251235321, 5.0990195135927845, 8.94427190999916, 9.899494936611665, 6.0, 7.0710678118654755]","[(-0.375, -0.055555996006799856, 0.027095655855957013), (-0.125, 0.03493681756100704, 0.002900880499171686), (0.12499999999999997, -0.04520399778913381, 0.05781820465072417), (0.375, -0.06135818347250991, -0.04408170545754708)]"
32,5,3,5.000000175311846,5.000000175311846,1.7531184592911586e-07,9000,0.13379990452967938,False,1.0,0.2,5.0,1.0,mixed,13.0469333658516,3.1423865038959775e-06,65.23433685302734,1.257057192560751e-05,3.1423865038959775e-06,13.046867370605469,6.285285962803755e-05,0.9175332188606262,0.000663589802570641,0.013682801276445389,3,triangular/three-core,0.9997659921646118,0.9999993443489075,"[(14, 14, 15), (17, 15, 15), (15, 18, 15), (12, 17, 15), (18, 12, 15), (15, 11, 15), (20, 16, 15), (11, 13, 15)]","[0.9175332188606262, 0.7215225100517273, 0.2893609404563904, 0.05415642261505127, 0.03736521676182747, 0.03652487322688103, 0.030154168605804443, 0.029723742976784706]","[3.1622776601683795, 4.123105625617661, 3.605551275463989, 4.47213595499958, 3.1622776601683795, 6.324555320336759, 3.1622776601683795, 3.605551275463989, 5.385164807134504, 3.1622776601683795, 4.47213595499958, 3.1622776601683795, 6.324555320336759, 3.1622776601683795, 6.708203932499369, 7.0, 5.385164807134504, 6.4031242374328485, 7.810249675906654, 6.708203932499369, 8.06225774829855, 4.123105625617661, 3.1622776601683795, 4.47213595499958, 7.0710678118654755, 7.0710678118654755, 4.47213595499958, 9.486832980505138]","[(-0.04957574819050449, 0.017827616406019285, 0.0067641714457410285), (-0.07306323032275631, 0.15671741686422766, -0.032166592810891625), (0.27461637748967643, -0.04131134842669678, 0.06324890854642008), (-0.3412417392754861, -0.10319149615020651, -0.0034033620917185044), (-0.26148660263285256, 0.14331602323751294, 0.1530627428661123)]"
32,6,2,6.000000204407149,6.000000204407149,2.0440714898484202e-07,9000,0.2675723314492622,False,1.0,0.2,5.0,1.0,mixed,18.46557786202775,9.690699698694516e-06,92.32685852050781,3.929344529751688e-05,9.690699698694516e-06,18.465371704101564,0.0001964672264875844,1.1442042589187622,0.0009391990024596453,0.017190368846058846,3,triangular/three-core,0.9996414184570312,0.9999986886978149,"[(14, 14, 15), (17, 16, 15), (14, 18, 15), (18, 13, 15), (11, 15, 15), (15, 11, 15), (18, 19, 15), (21, 14, 15)]","[1.1442042589187622, 0.6875360608100891, 0.2785869538784027, 0.12352748960256577, 0.09275200217962265, 0.06982725858688354, 0.04416358470916748, 0.035870373249053955]","[3.605551275463989, 4.0, 4.123105625617661, 3.1622776601683795, 3.1622776601683795, 6.4031242374328485, 7.0, 3.605551275463989, 3.1622776601683795, 6.082762530298219, 5.385164807134504, 3.1622776601683795, 4.47213595499958, 6.4031242374328485, 4.242640687119285, 7.0710678118654755, 4.123105625617661, 8.06225774829855, 7.280109889280518, 3.605551275463989, 6.0, 3.1622776601683795, 5.656854249492381, 8.06225774829855, 10.04987562112089, 8.54400374531753, 6.708203932499369, 5.830951894845301]","[(-0.375, -0.01658968047915029, 0.0265999506786706), (-0.22499999999999998, 0.020991715133806845, 0.054605305829422815), (-0.07499999999999998, -0.007853815304351, -0.047031225057134654), (0.07499999999999998, 0.023476039742330534, 0.04685142882597953), (0.22500000000000003, -0.04060286563082732, 0.062181119295034656), (0.375, -0.06114191592332345, -0.0364011134784892)]"
32,7,5,7.000000226283817,7.000000226283817,2.262838165734138e-07,9000,0.323364377458347,False,1.0,0.2,5.0,1.0,mixed,23.327674303375534,0.0001871355198090896,116.618408203125,0.0007611054461449385,0.0001871355198090896,23.323681640625,0.0038055272307246923,1.333168864250183,0.0011863036779686809,0.018814507871866226,3,triangular/three-core,0.9983696341514587,0.9999904632568359,"[(14, 14, 15), (18, 15, 15), (15, 18, 15), (17, 12, 15), (12, 17, 15), (13, 11, 15), (18, 19, 15), (10, 14, 15)]","[1.333168864250183, 0.7291460037231445, 0.7286813855171204, 0.15662460029125214, 0.15486355125904083, 0.08514674752950668, 0.07146688550710678, 0.054776888340711594]","[4.123105625617661, 4.123105625617661, 3.605551275463989, 3.605551275463989, 3.1622776601683795, 6.4031242374328485, 4.0, 4.242640687119285, 3.1622776601683795, 6.324555320336759, 6.4031242374328485, 4.0, 8.06225774829855, 6.324555320336759, 3.1622776601683795, 7.280109889280518, 3.1622776601683795, 6.4031242374328485, 7.0710678118654755, 4.123105625617661, 7.0710678118654755, 7.280109889280518, 6.082762530298219, 6.324555320336759, 3.605551275463989, 9.433981132056603, 4.242640687119285, 9.433981132056603]","[(0.21984900390989345, 0.4559259314959066, -0.013794291804964519), (-0.11532715094495485, 0.38430814369017485, -0.04965667449314774), (-0.49176334713666714, 0.01116670873182422, -0.01039968275422046), (-0.2625498325976866, -0.2946087616298323, 0.03982396928731166), (0.09466481746421998, -0.4022518181496238, 0.07499874181203402), (0.4072976224188947, -0.2674834668063339, -0.09078217794635857), (0.45175858820402304, 0.1473787948331084, 0.12111038261080125)]"
32,8,2,8.000000216576963,8.000000216576963,2.1657696258614578e-07,9000,0.4800725485692965,False,1.0,0.2,5.0,1.0,mixed,28.44446207596502,1.2532848813862074e-05,142.2209930419922,5.018694355385378e-05,1.2532848813862074e-05,28.444198608398438,0.0002509347177692689,1.0640108585357666,0.001446753041818738,0.0196751207113266,5,5-core/extended,0.9995991587638855,0.9999984502792358,"[(14, 14, 15), (19, 15, 15), (15, 18, 15), (11, 15, 15), (17, 12, 15), (13, 11, 15), (12, 19, 15), (18, 19, 15)]","[1.0640108585357666, 0.7243964076042175, 0.6737082600593567, 0.505280077457428, 0.23233449459075928, 0.12732219696044922, 0.10767587274312973, 0.10640666633844376]","[5.0990195135927845, 4.123105625617661, 3.1622776601683795, 3.605551275463989, 3.1622776601683795, 5.385164807134504, 6.4031242374328485, 5.0, 8.0, 3.605551275463989, 7.211102550927978, 8.06225774829855, 4.123105625617661, 5.0, 6.324555320336759, 7.280109889280518, 3.1622776601683795, 3.1622776601683795, 6.708203932499369, 4.47213595499958, 4.123105625617661, 8.06225774829855, 4.123105625617661, 8.602325267042627, 7.0710678118654755, 8.06225774829855, 9.433981132056603, 6.0]","[(-0.375, 0.0008565795463254211, -0.019096687265473138), (-0.26785714285714285, 0.010361695546361571, 0.023904150399668533), (-0.16071428571428573, -0.0027460426722875405, -0.015492630930337314), (-0.05357142857142859, 0.043095980421112366, 0.014074515566820513), (0.05357142857142855, 0.007814440059371233, 0.05416338863979401), (0.16071428571428573, 0.007926506976326022, 0.013521073384113609), (0.2678571428571428, 0.008967987775340743, 0.00966480664888837), (0.375, 0.07856524564872155, -0.05435116244126619)]"
32,9,6,9.000000278002949,9.000000278002949,2.7800294866153763e-07,9000,0.6688438985231215,False,1.0,0.2,5.0,1.0,mixed,36.12142173186476,1.46635666169459e-05,180.60562133789062,5.656014400301501e-05,1.46635666169459e-05,36.121124267578125,0.00028280072001507506,1.0810259580612183,0.0018372222548350692,0.022863298654556274,7,7-core/extended,0.9995720386505127,0.9999983310699463,"[(14, 13, 15), (18, 14, 15), (14, 18, 15), (17, 17, 15), (11, 16, 15), (21, 16, 15), (17, 11, 15), (15, 21, 15)]","[1.0810259580612183, 0.832025945186615, 0.7930520176887512, 0.5040706992149353, 0.3888625204563141, 0.18284928798675537, 0.17291350662708282, 0.13178293406963348]","[4.123105625617661, 5.0, 5.0, 4.242640687119285, 7.615773105863909, 3.605551275463989, 8.06225774829855, 5.656854249492381, 3.1622776601683795, 7.280109889280518, 3.605551275463989, 3.1622776601683795, 7.615773105863909, 3.1622776601683795, 3.605551275463989, 7.280109889280518, 7.615773105863909, 3.1622776601683795, 6.082762530298219, 4.123105625617661, 6.0, 4.47213595499958, 10.0, 7.810249675906654, 6.4031242374328485, 6.4031242374328485, 7.810249675906654, 10.198039027185569]","[(-0.375, -0.04791565297748882, 0.014823936198639644), (-0.28125, 0.06768360583170019, -0.008165577609623454), (-0.1875, 0.020146674788339373, -0.013798195943430784), (-0.09375, -0.008695308597397736, 0.020538548708923285), (0.0, 0.015430356529095246, 0.049445904924872476), (0.09375, -0.036338086889717486, -0.022866430166868547), (0.1875, -0.029830796684486866, -0.01577003862339289), (0.28125, 0.034142746953102265, -0.04577482100909999), (0.375, 0.06512070164673808, -0.027529451942316954)]"
32,10,2,10.00000029618809,10.00000029618809,2.9618808916609396e-07,9000,0.8237997818236238,False,1.0,0.2,5.0,1.0,mixed,41.29937716745917,1.636928936932236e-05,206.49520874023438,6.38100245851092e-05,1.636928936932236e-05,41.299041748046875,0.000319050122925546,1.0393027067184448,0.0021005880553275347,0.02385542541742325,8,8-core/extended,0.9995497465133667,0.9999982118606567,"[(13, 13, 15), (17, 13, 15), (17, 17, 15), (14, 18, 15), (20, 15, 15), (10, 15, 15), (15, 10, 15), (15, 21, 15)]","[1.0393027067184448, 0.8404777646064758, 0.8118230700492859, 0.7890658974647522, 0.7050755023956299, 0.6153516173362732, 0.19751857221126556, 0.19147033989429474]","[4.0, 5.656854249492381, 5.0990195135927845, 7.280109889280518, 3.605551275463989, 3.605551275463989, 8.246211251235321, 4.0, 5.830951894845301, 3.605551275463989, 7.280109889280518, 3.605551275463989, 8.246211251235321, 3.1622776601683795, 3.605551275463989, 7.280109889280518, 7.280109889280518, 4.47213595499958, 6.708203932499369, 5.0, 8.06225774829855, 3.1622776601683795, 10.0, 7.0710678118654755, 7.810249675906654, 7.0710678118654755, 7.810249675906654, 11.0]","[(-0.375, 0.005093130510416325, -8.401376702770868e-06), (-0.2916666666666667, -0.02580295585150314, 0.0027295735053956046), (-0.20833333333333334, -0.0070790698607887, 0.007596107666323937), (-0.125, -0.052903886455364875, -0.0002772015047801538), (-0.041666666666666685, -0.012781239335775595, 0.05004696500143837), (0.041666666666666685, -0.009586297361344722, -0.0051287911023316255), (0.12499999999999997, 0.022428077609388763, 0.048908092533407325), (0.20833333333333334, 0.002874391051309433, -0.0023920030116966686), (0.29166666666666663, 0.027303851744007457, -0.05393396497708376), (0.375, 0.0022591711904424525, 0.07524876698629798)]"
